 time            v(Clk)          v(Wr)           i(Vdd)         
 2.79565000e-08  8.00000000e-01  8.00000000e-01 -8.05204550e-06 
 2.79597000e-08  8.00000000e-01  8.00000000e-01 -4.20902752e-06 
 2.79629000e-08  8.00000000e-01  8.00000000e-01 -6.91029109e-06 
 2.79661000e-08  8.00000000e-01  8.00000000e-01 -3.19452363e-06 
 2.79693000e-08  8.00000000e-01  8.00000000e-01 -6.04883128e-06 
 2.79725000e-08  8.00000000e-01  8.00000000e-01 -2.43755487e-06 
 2.79757000e-08  8.00000000e-01  8.00000000e-01 -5.40573466e-06 
 2.79789000e-08  8.00000000e-01  8.00000000e-01 -1.87817938e-06 
 2.79821000e-08  8.00000000e-01  8.00000000e-01 -4.93151112e-06 
 2.79853000e-08  8.00000000e-01  8.00000000e-01 -1.46902531e-06 
 2.79875000e-08  8.00000000e-01  8.00000000e-01 -4.63283118e-06 
 2.79878200e-08  7.89760000e-01  8.00000000e-01 -3.54593697e-06 
 2.79884600e-08  7.69280000e-01  8.00000000e-01 -3.39226920e-06 
 2.79897400e-08  7.28320000e-01  8.00000000e-01 -3.29123239e-06 
 2.79923000e-08  6.46400000e-01  8.00000000e-01 -3.33175492e-06 
 2.79955000e-08  5.44000000e-01  8.00000000e-01 -4.10315282e-06 
 2.79987000e-08  4.41600000e-01  8.00000000e-01 -5.69104361e-06 
 2.80019000e-08  3.39200000e-01  8.00000000e-01 -6.76445651e-06 
 2.80051000e-08  2.36800000e-01  8.00000000e-01 -1.04757351e-05 
 2.80083000e-08  1.34400000e-01  8.00000000e-01 -1.76040205e-05 
 2.80115000e-08  3.20000000e-02  8.00000000e-01 -2.01238665e-05 
 2.80125000e-08  4.57411886e-14  8.00000000e-01 -1.80094178e-05 
 2.80128200e-08  0.00000000e+00  8.00000000e-01 -1.65354651e-05 
 2.80134600e-08  0.00000000e+00  8.00000000e-01 -1.53153660e-05 
 2.80147400e-08  0.00000000e+00  8.00000000e-01 -1.33485181e-05 
 2.80173000e-08  0.00000000e+00  8.00000000e-01 -1.24900104e-05 
 2.80205000e-08  0.00000000e+00  8.00000000e-01 -1.96031360e-05 
 2.80237000e-08  0.00000000e+00  8.00000000e-01 -2.79186148e-05 
 2.80269000e-08  0.00000000e+00  8.00000000e-01 -3.54382076e-05 
 2.80301000e-08  0.00000000e+00  8.00000000e-01 -5.98221582e-05 
 2.80333000e-08  0.00000000e+00  8.00000000e-01 -8.30406021e-05 
 2.80365000e-08  0.00000000e+00  8.00000000e-01 -1.29928586e-04 
 2.80397000e-08  0.00000000e+00  8.00000000e-01 -1.91634311e-04 
 2.80429000e-08  0.00000000e+00  8.00000000e-01 -1.96928533e-04 
 2.80461000e-08  0.00000000e+00  8.00000000e-01 -1.39786967e-04 
 2.80493000e-08  0.00000000e+00  8.00000000e-01 -1.03614906e-04 
 2.80525000e-08  0.00000000e+00  8.00000000e-01 -5.08170611e-05 
 2.80557000e-08  0.00000000e+00  8.00000000e-01 -4.81726567e-05 
 2.80589000e-08  0.00000000e+00  8.00000000e-01 -3.82710324e-05 
 2.80621000e-08  0.00000000e+00  8.00000000e-01 -4.44712377e-05 
 2.80653000e-08  0.00000000e+00  8.00000000e-01 -5.31393814e-05 
 2.80685000e-08  0.00000000e+00  8.00000000e-01 -6.78027250e-05 
 2.80717000e-08  0.00000000e+00  8.00000000e-01 -7.02959048e-05 
 2.80749000e-08  0.00000000e+00  8.00000000e-01 -7.43831079e-05 
 2.80781000e-08  0.00000000e+00  8.00000000e-01 -7.33714045e-05 
 2.80813000e-08  0.00000000e+00  8.00000000e-01 -7.75178612e-05 
 2.80845000e-08  0.00000000e+00  8.00000000e-01 -8.06977742e-05 
 2.80877000e-08  0.00000000e+00  8.00000000e-01 -9.56309326e-05 
 2.80909000e-08  0.00000000e+00  8.00000000e-01 -1.13177172e-04 
 2.80941000e-08  0.00000000e+00  8.00000000e-01 -1.35637129e-04 
 2.80973000e-08  0.00000000e+00  8.00000000e-01 -1.47838656e-04 
 2.81005000e-08  0.00000000e+00  8.00000000e-01 -1.54214972e-04 
 2.81037000e-08  0.00000000e+00  8.00000000e-01 -1.51212030e-04 
 2.81069000e-08  0.00000000e+00  8.00000000e-01 -1.54599916e-04 
 2.81101000e-08  0.00000000e+00  8.00000000e-01 -1.54658627e-04 
 2.81133000e-08  0.00000000e+00  8.00000000e-01 -1.54256137e-04 
 2.81165000e-08  0.00000000e+00  8.00000000e-01 -1.42757611e-04 
 2.81197000e-08  0.00000000e+00  8.00000000e-01 -1.40137510e-04 
 2.81229000e-08  0.00000000e+00  8.00000000e-01 -1.33662987e-04 
 2.81261000e-08  0.00000000e+00  8.00000000e-01 -1.25764141e-04 
 2.81293000e-08  0.00000000e+00  8.00000000e-01 -1.11184312e-04 
 2.81325000e-08  0.00000000e+00  8.00000000e-01 -9.62559887e-05 
 2.81357000e-08  0.00000000e+00  8.00000000e-01 -7.31092864e-05 
 2.81389000e-08  0.00000000e+00  8.00000000e-01 -6.06524796e-05 
 2.81421000e-08  0.00000000e+00  8.00000000e-01 -4.69862789e-05 
 2.81453000e-08  0.00000000e+00  8.00000000e-01 -4.16630118e-05 
 2.81475000e-08  0.00000000e+00  8.00000000e-01 -3.48340579e-05 
 2.81478200e-08  1.02400000e-02  8.00000000e-01 -3.54534288e-05 
 2.81484600e-08  3.07200000e-02  8.00000000e-01 -3.43858816e-05 
 2.81497400e-08  7.16800000e-02  8.00000000e-01 -3.25128298e-05 
 2.81523000e-08  1.53600000e-01  8.00000000e-01 -2.96740683e-05 
 2.81555000e-08  2.56000000e-01  8.00000000e-01 -2.77272976e-05 
 2.81587000e-08  3.58400000e-01  8.00000000e-01 -2.77168834e-05 
 2.81619000e-08  4.60800000e-01  8.00000000e-01 -2.80867185e-05 
 2.81651000e-08  5.63200000e-01  8.00000000e-01 -3.08145173e-05 
 2.81683000e-08  6.65600000e-01  8.00000000e-01 -3.18309256e-05 
 2.81715000e-08  7.68000000e-01  8.00000000e-01 -2.97565976e-05 
 2.81725000e-08  8.00000000e-01  8.00000000e-01 -3.21776350e-05 
 2.81728200e-08  8.00000000e-01  8.00000000e-01 -3.17915699e-05 
 2.81734600e-08  8.00000000e-01  8.00000000e-01 -3.16720334e-05 
 2.81747400e-08  8.00000000e-01  8.00000000e-01 -2.98181367e-05 
 2.81773000e-08  8.00000000e-01  8.00000000e-01 -2.67072006e-05 
 2.81805000e-08  8.00000000e-01  8.00000000e-01 -3.05521681e-05 
 2.81837000e-08  8.00000000e-01  8.00000000e-01 -3.99718458e-05 
 2.81869000e-08  8.00000000e-01  8.00000000e-01 -4.52883080e-05 
 2.81901000e-08  8.00000000e-01  8.00000000e-01 -5.75034825e-05 
 2.81933000e-08  8.00000000e-01  8.00000000e-01 -7.65842682e-05 
 2.81965000e-08  8.00000000e-01  8.00000000e-01 -8.86354442e-05 
 2.81997000e-08  8.00000000e-01  8.00000000e-01 -1.23504881e-04 
 2.82029000e-08  8.00000000e-01  8.00000000e-01 -1.61779153e-04 
 2.82061000e-08  8.00000000e-01  8.00000000e-01 -1.82453912e-04 
 2.82093000e-08  8.00000000e-01  8.00000000e-01 -1.79840848e-04 
 2.82125000e-08  8.00000000e-01  8.00000000e-01 -1.63389228e-04 
 2.82157000e-08  8.00000000e-01  8.00000000e-01 -1.70286381e-04 
 2.82189000e-08  8.00000000e-01  8.00000000e-01 -1.42315332e-04 
 2.82221000e-08  8.00000000e-01  8.00000000e-01 -1.36433885e-04 
 2.82253000e-08  8.00000000e-01  8.00000000e-01 -1.34035717e-04 
 2.82285000e-08  8.00000000e-01  8.00000000e-01 -1.32751164e-04 
 2.82317000e-08  8.00000000e-01  8.00000000e-01 -1.27789208e-04 
 2.82349000e-08  8.00000000e-01  8.00000000e-01 -1.12953227e-04 
 2.82381000e-08  8.00000000e-01  8.00000000e-01 -9.21041975e-05 
 2.82413000e-08  8.00000000e-01  8.00000000e-01 -7.26867043e-05 
 2.82445000e-08  8.00000000e-01  8.00000000e-01 -6.29797135e-05 
 2.82477000e-08  8.00000000e-01  8.00000000e-01 -5.61850460e-05 
 2.82509000e-08  8.00000000e-01  8.00000000e-01 -5.63412436e-05 
 2.82541000e-08  8.00000000e-01  8.00000000e-01 -4.99853521e-05 
 2.82573000e-08  8.00000000e-01  8.00000000e-01 -3.53163009e-05 
 2.82605000e-08  8.00000000e-01  8.00000000e-01 -2.17815985e-05 
 2.82637000e-08  8.00000000e-01  8.00000000e-01 -1.80668386e-05 
 2.82669000e-08  8.00000000e-01  8.00000000e-01 -1.32209903e-05 
 2.82701000e-08  8.00000000e-01  8.00000000e-01 -1.22405728e-05 
 2.82733000e-08  8.00000000e-01  8.00000000e-01 -8.52139814e-06 
 2.82765000e-08  8.00000000e-01  8.00000000e-01 -8.79558014e-06 
 2.82797000e-08  8.00000000e-01  8.00000000e-01 -5.91943220e-06 
 2.82829000e-08  8.00000000e-01  8.00000000e-01 -6.88939479e-06 
 2.82861000e-08  8.00000000e-01  8.00000000e-01 -4.41562926e-06 
 2.82893000e-08  8.00000000e-01  8.00000000e-01 -5.72547100e-06 
 2.82925000e-08  8.00000000e-01  8.00000000e-01 -3.45376809e-06 
 2.82957000e-08  8.00000000e-01  8.00000000e-01 -4.95053497e-06 
 2.82989000e-08  8.00000000e-01  8.00000000e-01 -2.79823490e-06 
 2.83021000e-08  8.00000000e-01  8.00000000e-01 -4.41074336e-06 
 2.83053000e-08  8.00000000e-01  8.00000000e-01 -2.33794004e-06 
 2.83075000e-08  8.00000000e-01  8.00000000e-01 -4.08033606e-06 
 2.83078200e-08  7.89760000e-01  8.00000000e-01 -3.69573022e-06 
 2.83084600e-08  7.69280000e-01  8.00000000e-01 -3.54009018e-06 
 2.83097400e-08  7.28320000e-01  8.00000000e-01 -3.43285697e-06 
 2.83123000e-08  6.46400000e-01  8.00000000e-01 -3.46411630e-06 
 2.83155000e-08  5.44000000e-01  8.00000000e-01 -4.22467790e-06 
 2.83187000e-08  4.41600000e-01  8.00000000e-01 -5.80449728e-06 
 2.83219000e-08  3.39200000e-01  8.00000000e-01 -6.87008345e-06 
 2.83251000e-08  2.36800000e-01  8.00000000e-01 -1.05755553e-05 
 2.83283000e-08  1.34400000e-01  8.00000000e-01 -1.76978163e-05 
 2.83315000e-08  3.20000000e-02  8.00000000e-01 -2.02130461e-05 
 2.83325000e-08  4.57411886e-14  8.00000000e-01 -1.80966887e-05 
 2.83328200e-08  0.00000000e+00  8.00000000e-01 -1.66225848e-05 
 2.83334600e-08  0.00000000e+00  8.00000000e-01 -1.54017401e-05 
 2.83347400e-08  0.00000000e+00  8.00000000e-01 -1.34334736e-05 
 2.83373000e-08  0.00000000e+00  8.00000000e-01 -1.25719954e-05 
 2.83405000e-08  0.00000000e+00  8.00000000e-01 -1.96819941e-05 
 2.83437000e-08  0.00000000e+00  8.00000000e-01 -2.79938466e-05 
 2.83469000e-08  0.00000000e+00  8.00000000e-01 -3.55048036e-05 
 2.83501000e-08  0.00000000e+00  8.00000000e-01 -5.98590421e-05 
 2.83533000e-08  0.00000000e+00  8.00000000e-01 -8.30774579e-05 
 2.83565000e-08  0.00000000e+00  8.00000000e-01 -1.28429732e-04 
 2.83597000e-08  0.00000000e+00  8.00000000e-01 -1.82084139e-04 
 2.83629000e-08  0.00000000e+00  8.00000000e-01 -1.75517878e-04 
 2.83661000e-08  0.00000000e+00  8.00000000e-01 -1.26044276e-04 
 2.83693000e-08  0.00000000e+00  8.00000000e-01 -9.87481461e-05 
 2.83725000e-08  0.00000000e+00  8.00000000e-01 -4.91017992e-05 
 2.83757000e-08  0.00000000e+00  8.00000000e-01 -4.71168154e-05 
 2.83789000e-08  0.00000000e+00  8.00000000e-01 -3.77724291e-05 
 2.83821000e-08  0.00000000e+00  8.00000000e-01 -4.39562413e-05 
 2.83853000e-08  0.00000000e+00  8.00000000e-01 -5.29950566e-05 
 2.83885000e-08  0.00000000e+00  8.00000000e-01 -6.75130170e-05 
 2.83917000e-08  0.00000000e+00  8.00000000e-01 -7.02837092e-05 
 2.83949000e-08  0.00000000e+00  8.00000000e-01 -7.42003565e-05 
 2.83981000e-08  0.00000000e+00  8.00000000e-01 -7.34406106e-05 
 2.84013000e-08  0.00000000e+00  8.00000000e-01 -7.73964493e-05 
 2.84045000e-08  0.00000000e+00  8.00000000e-01 -8.08100185e-05 
 2.84077000e-08  0.00000000e+00  8.00000000e-01 -9.55423784e-05 
 2.84109000e-08  0.00000000e+00  8.00000000e-01 -1.13311351e-04 
 2.84141000e-08  0.00000000e+00  8.00000000e-01 -1.35563097e-04 
 2.84173000e-08  0.00000000e+00  8.00000000e-01 -1.47981670e-04 
 2.84205000e-08  0.00000000e+00  8.00000000e-01 -1.54147507e-04 
 2.84237000e-08  0.00000000e+00  8.00000000e-01 -1.51365040e-04 
 2.84269000e-08  0.00000000e+00  8.00000000e-01 -1.54547477e-04 
 2.84301000e-08  0.00000000e+00  8.00000000e-01 -1.54817637e-04 
 2.84333000e-08  0.00000000e+00  8.00000000e-01 -1.54181505e-04 
 2.84365000e-08  0.00000000e+00  8.00000000e-01 -1.42897725e-04 
 2.84397000e-08  0.00000000e+00  8.00000000e-01 -1.40075743e-04 
 2.84429000e-08  0.00000000e+00  8.00000000e-01 -1.33805403e-04 
 2.84461000e-08  0.00000000e+00  8.00000000e-01 -1.25680320e-04 
 2.84493000e-08  0.00000000e+00  8.00000000e-01 -1.11313152e-04 
 2.84525000e-08  0.00000000e+00  8.00000000e-01 -9.61486474e-05 
 2.84557000e-08  0.00000000e+00  8.00000000e-01 -7.32196335e-05 
 2.84589000e-08  0.00000000e+00  8.00000000e-01 -6.05563120e-05 
 2.84621000e-08  0.00000000e+00  8.00000000e-01 -4.71055059e-05 
 2.84653000e-08  0.00000000e+00  8.00000000e-01 -4.15717409e-05 
 2.84675000e-08  0.00000000e+00  8.00000000e-01 -3.49563175e-05 
 2.84678200e-08  1.02400000e-02  8.00000000e-01 -3.43666692e-05 
 2.84684600e-08  3.07200000e-02  8.00000000e-01 -3.32449793e-05 
 2.84697400e-08  7.16800000e-02  8.00000000e-01 -3.12839268e-05 
 2.84723000e-08  1.53600000e-01  8.00000000e-01 -2.83343346e-05 
 2.84755000e-08  2.56000000e-01  8.00000000e-01 -2.63638049e-05 
 2.84787000e-08  3.58400000e-01  8.00000000e-01 -2.63380394e-05 
 2.84819000e-08  4.60800000e-01  8.00000000e-01 -2.66564317e-05 
 2.84851000e-08  5.63200000e-01  8.00000000e-01 -2.91879690e-05 
 2.84883000e-08  6.65600000e-01  8.00000000e-01 -3.02178870e-05 
 2.84915000e-08  7.68000000e-01  8.00000000e-01 -2.80748116e-05 
 2.84925000e-08  8.00000000e-01  8.00000000e-01 -3.05515442e-05 
 2.84928200e-08  8.00000000e-01  8.00000000e-01 -3.15621135e-05 
 2.84934600e-08  8.00000000e-01  8.00000000e-01 -3.15453768e-05 
 2.84947400e-08  8.00000000e-01  8.00000000e-01 -2.98099316e-05 
 2.84973000e-08  8.00000000e-01  8.00000000e-01 -2.67506561e-05 
 2.85005000e-08  8.00000000e-01  8.00000000e-01 -3.05954184e-05 
 2.85037000e-08  8.00000000e-01  8.00000000e-01 -4.00066664e-05 
 2.85069000e-08  8.00000000e-01  8.00000000e-01 -4.53258434e-05 
 2.85101000e-08  8.00000000e-01  8.00000000e-01 -5.75297137e-05 
 2.85133000e-08  8.00000000e-01  8.00000000e-01 -7.65967210e-05 
 2.85165000e-08  8.00000000e-01  8.00000000e-01 -8.86213972e-05 
 2.85197000e-08  8.00000000e-01  8.00000000e-01 -1.23623652e-04 
 2.85229000e-08  8.00000000e-01  8.00000000e-01 -1.62452305e-04 
 2.85261000e-08  8.00000000e-01  8.00000000e-01 -1.79419841e-04 
 2.85293000e-08  8.00000000e-01  8.00000000e-01 -1.71923098e-04 
 2.85325000e-08  8.00000000e-01  8.00000000e-01 -1.54853436e-04 
 2.85357000e-08  8.00000000e-01  8.00000000e-01 -1.60312561e-04 
 2.85389000e-08  8.00000000e-01  8.00000000e-01 -1.28765130e-04 
 2.85421000e-08  8.00000000e-01  8.00000000e-01 -1.12938593e-04 
 2.85453000e-08  8.00000000e-01  8.00000000e-01 -9.94850632e-05 
 2.85485000e-08  8.00000000e-01  8.00000000e-01 -9.21111748e-05 
 2.85517000e-08  8.00000000e-01  8.00000000e-01 -8.87696395e-05 
 2.85549000e-08  8.00000000e-01  8.00000000e-01 -8.12663226e-05 
 2.85581000e-08  8.00000000e-01  8.00000000e-01 -7.82247872e-05 
 2.85613000e-08  8.00000000e-01  8.00000000e-01 -6.66355331e-05 
 2.85645000e-08  8.00000000e-01  8.00000000e-01 -5.37972039e-05 
 2.85677000e-08  8.00000000e-01  8.00000000e-01 -4.11971768e-05 
 2.85709000e-08  8.00000000e-01  8.00000000e-01 -3.15405399e-05 
 2.85741000e-08  8.00000000e-01  8.00000000e-01 -1.70972283e-05 
 2.85773000e-08  8.00000000e-01  8.00000000e-01 -1.55878015e-05 
 2.85805000e-08  8.00000000e-01  8.00000000e-01 -1.04170103e-05 
 2.85837000e-08  8.00000000e-01  8.00000000e-01 -1.15230460e-05 
 2.85869000e-08  8.00000000e-01  8.00000000e-01 -7.58710416e-06 
 2.85901000e-08  8.00000000e-01  8.00000000e-01 -9.37099290e-06 
 2.85933000e-08  8.00000000e-01  8.00000000e-01 -5.75346924e-06 
 2.85965000e-08  8.00000000e-01  8.00000000e-01 -7.85328633e-06 
 2.85997000e-08  8.00000000e-01  8.00000000e-01 -4.40855127e-06 
 2.86029000e-08  8.00000000e-01  8.00000000e-01 -6.70957607e-06 
 2.86061000e-08  8.00000000e-01  8.00000000e-01 -3.39446033e-06 
 2.86093000e-08  8.00000000e-01  8.00000000e-01 -5.84682673e-06 
 2.86125000e-08  8.00000000e-01  8.00000000e-01 -2.63790531e-06 
 2.86157000e-08  8.00000000e-01  8.00000000e-01 -5.20330509e-06 
 2.86189000e-08  8.00000000e-01  8.00000000e-01 -2.07908164e-06 
 2.86221000e-08  8.00000000e-01  8.00000000e-01 -4.72918520e-06 
 2.86253000e-08  8.00000000e-01  8.00000000e-01 -1.67055869e-06 
 2.86275000e-08  8.00000000e-01  8.00000000e-01 -4.43072582e-06 
 2.86278200e-08  7.89760000e-01  8.00000000e-01 -3.54589808e-06 
 2.86284600e-08  7.69280000e-01  8.00000000e-01 -3.39215029e-06 
 2.86297400e-08  7.28320000e-01  8.00000000e-01 -3.29128651e-06 
 2.86323000e-08  6.46400000e-01  8.00000000e-01 -3.33193762e-06 
 2.86355000e-08  5.44000000e-01  8.00000000e-01 -4.10363869e-06 
 2.86387000e-08  4.41600000e-01  8.00000000e-01 -5.69168943e-06 
 2.86419000e-08  3.39200000e-01  8.00000000e-01 -6.76537251e-06 
 2.86451000e-08  2.36800000e-01  8.00000000e-01 -1.04767808e-05 
 2.86483000e-08  1.34400000e-01  8.00000000e-01 -1.76052967e-05 
 2.86515000e-08  3.20000000e-02  8.00000000e-01 -2.01251350e-05 
 2.86525000e-08  4.57411886e-14  8.00000000e-01 -1.80107753e-05 
 2.86528200e-08  0.00000000e+00  8.00000000e-01 -1.65368239e-05 
 2.86534600e-08  0.00000000e+00  8.00000000e-01 -1.53168007e-05 
 2.86547400e-08  0.00000000e+00  8.00000000e-01 -1.33501221e-05 
 2.86573000e-08  0.00000000e+00  8.00000000e-01 -1.24919175e-05 
 2.86605000e-08  0.00000000e+00  8.00000000e-01 -1.96055935e-05 
 2.86637000e-08  0.00000000e+00  8.00000000e-01 -2.79212944e-05 
 2.86669000e-08  0.00000000e+00  8.00000000e-01 -3.54378568e-05 
 2.86701000e-08  0.00000000e+00  8.00000000e-01 -5.97772064e-05 
 2.86733000e-08  0.00000000e+00  8.00000000e-01 -8.27966613e-05 
 2.86765000e-08  0.00000000e+00  8.00000000e-01 -1.27936233e-04 
 2.86797000e-08  0.00000000e+00  8.00000000e-01 -1.85091621e-04 
 2.86829000e-08  0.00000000e+00  8.00000000e-01 -1.85218823e-04 
 2.86861000e-08  0.00000000e+00  8.00000000e-01 -1.32415246e-04 
 2.86893000e-08  0.00000000e+00  8.00000000e-01 -1.00905704e-04 
 2.86925000e-08  0.00000000e+00  8.00000000e-01 -4.97526739e-05 
 2.86957000e-08  0.00000000e+00  8.00000000e-01 -4.75406479e-05 
 2.86989000e-08  0.00000000e+00  8.00000000e-01 -3.79020503e-05 
 2.87021000e-08  0.00000000e+00  8.00000000e-01 -4.41480349e-05 
 2.87053000e-08  0.00000000e+00  8.00000000e-01 -5.29852098e-05 
 2.87085000e-08  0.00000000e+00  8.00000000e-01 -6.76429362e-05 
 2.87117000e-08  0.00000000e+00  8.00000000e-01 -7.02718198e-05 
 2.87149000e-08  0.00000000e+00  8.00000000e-01 -7.43216380e-05 
 2.87181000e-08  0.00000000e+00  8.00000000e-01 -7.34174980e-05 
 2.87213000e-08  0.00000000e+00  8.00000000e-01 -7.75049845e-05 
 2.87245000e-08  0.00000000e+00  8.00000000e-01 -8.07712151e-05 
 2.87277000e-08  0.00000000e+00  8.00000000e-01 -9.56312767e-05 
 2.87309000e-08  0.00000000e+00  8.00000000e-01 -1.13255396e-04 
 2.87341000e-08  0.00000000e+00  8.00000000e-01 -1.35637685e-04 
 2.87373000e-08  0.00000000e+00  8.00000000e-01 -1.47914545e-04 
 2.87405000e-08  0.00000000e+00  8.00000000e-01 -1.54215205e-04 
 2.87437000e-08  0.00000000e+00  8.00000000e-01 -1.51298089e-04 
 2.87469000e-08  0.00000000e+00  8.00000000e-01 -1.54620242e-04 
 2.87501000e-08  0.00000000e+00  8.00000000e-01 -1.54750533e-04 
 2.87533000e-08  0.00000000e+00  8.00000000e-01 -1.54232133e-04 
 2.87565000e-08  0.00000000e+00  8.00000000e-01 -1.42811732e-04 
 2.87597000e-08  0.00000000e+00  8.00000000e-01 -1.40135540e-04 
 2.87629000e-08  0.00000000e+00  8.00000000e-01 -1.33720648e-04 
 2.87661000e-08  0.00000000e+00  8.00000000e-01 -1.25719560e-04 
 2.87693000e-08  0.00000000e+00  8.00000000e-01 -1.11214864e-04 
 2.87725000e-08  0.00000000e+00  8.00000000e-01 -9.61655112e-05 
 2.87757000e-08  0.00000000e+00  8.00000000e-01 -7.31051229e-05 
 2.87789000e-08  0.00000000e+00  8.00000000e-01 -6.05834964e-05 
 2.87821000e-08  0.00000000e+00  8.00000000e-01 -4.69982354e-05 
 2.87853000e-08  0.00000000e+00  8.00000000e-01 -4.16036147e-05 
 2.87875000e-08  0.00000000e+00  8.00000000e-01 -3.48540806e-05 
 2.87878200e-08  1.02400000e-02  8.00000000e-01 -3.46983098e-05 
 2.87884600e-08  3.07200000e-02  8.00000000e-01 -3.35969068e-05 
 2.87897400e-08  7.16800000e-02  8.00000000e-01 -3.16683459e-05 
 2.87923000e-08  1.53600000e-01  8.00000000e-01 -2.87591869e-05 
 2.87955000e-08  2.56000000e-01  8.00000000e-01 -2.67994284e-05 
 2.87987000e-08  3.58400000e-01  8.00000000e-01 -2.67797121e-05 
 2.88019000e-08  4.60800000e-01  8.00000000e-01 -2.71152120e-05 
 2.88051000e-08  5.63200000e-01  8.00000000e-01 -2.97114925e-05 
 2.88083000e-08  6.65600000e-01  8.00000000e-01 -3.07368183e-05 
 2.88115000e-08  7.68000000e-01  8.00000000e-01 -2.86161913e-05 
 2.88125000e-08  8.00000000e-01  8.00000000e-01 -3.10743783e-05 
 2.88128200e-08  8.00000000e-01  8.00000000e-01 -3.16215923e-05 
 2.88134600e-08  8.00000000e-01  8.00000000e-01 -3.15688496e-05 
 2.88147400e-08  8.00000000e-01  8.00000000e-01 -2.97924831e-05 
 2.88173000e-08  8.00000000e-01  8.00000000e-01 -2.67155571e-05 
 2.88205000e-08  8.00000000e-01  8.00000000e-01 -3.05603716e-05 
 2.88237000e-08  8.00000000e-01  8.00000000e-01 -3.99741785e-05 
 2.88269000e-08  8.00000000e-01  8.00000000e-01 -4.52919801e-05 
 2.88301000e-08  8.00000000e-01  8.00000000e-01 -5.74996597e-05 
 2.88333000e-08  8.00000000e-01  8.00000000e-01 -7.65734777e-05 
 2.88365000e-08  8.00000000e-01  8.00000000e-01 -8.86081723e-05 
 2.88397000e-08  8.00000000e-01  8.00000000e-01 -1.23533637e-04 
 2.88429000e-08  8.00000000e-01  8.00000000e-01 -1.62161664e-04 
 2.88461000e-08  8.00000000e-01  8.00000000e-01 -1.81109636e-04 
 2.88493000e-08  8.00000000e-01  8.00000000e-01 -1.75971300e-04 
 2.88525000e-08  8.00000000e-01  8.00000000e-01 -1.60638823e-04 
 2.88557000e-08  8.00000000e-01  8.00000000e-01 -1.65582377e-04 
 2.88589000e-08  8.00000000e-01  8.00000000e-01 -1.33210586e-04 
 2.88621000e-08  8.00000000e-01  8.00000000e-01 -1.20785298e-04 
 2.88653000e-08  8.00000000e-01  8.00000000e-01 -1.14495267e-04 
 2.88685000e-08  8.00000000e-01  8.00000000e-01 -1.10403501e-04 
 2.88717000e-08  8.00000000e-01  8.00000000e-01 -1.02466565e-04 
 2.88749000e-08  8.00000000e-01  8.00000000e-01 -8.94303391e-05 
 2.88781000e-08  8.00000000e-01  8.00000000e-01 -7.83773531e-05 
 2.88813000e-08  8.00000000e-01  8.00000000e-01 -5.95681663e-05 
 2.88845000e-08  8.00000000e-01  8.00000000e-01 -4.37436324e-05 
 2.88877000e-08  8.00000000e-01  8.00000000e-01 -3.61952720e-05 
 2.88909000e-08  8.00000000e-01  8.00000000e-01 -3.63379816e-05 
 2.88941000e-08  8.00000000e-01  8.00000000e-01 -3.06842370e-05 
 2.88973000e-08  8.00000000e-01  8.00000000e-01 -2.33912588e-05 
 2.89005000e-08  8.00000000e-01  8.00000000e-01 -1.60026645e-05 
 2.89037000e-08  8.00000000e-01  8.00000000e-01 -1.47040452e-05 
 2.89069000e-08  8.00000000e-01  8.00000000e-01 -1.01635763e-05 
 2.89101000e-08  8.00000000e-01  8.00000000e-01 -1.05086787e-05 
 2.89133000e-08  8.00000000e-01  8.00000000e-01 -6.90828527e-06 
 2.89165000e-08  8.00000000e-01  8.00000000e-01 -8.13031648e-06 
 2.89197000e-08  8.00000000e-01  8.00000000e-01 -5.01463345e-06 
 2.89229000e-08  8.00000000e-01  8.00000000e-01 -6.66660234e-06 
 2.89261000e-08  8.00000000e-01  8.00000000e-01 -3.78998413e-06 
 2.89293000e-08  8.00000000e-01  8.00000000e-01 -5.67989945e-06 
 2.89325000e-08  8.00000000e-01  8.00000000e-01 -2.94639447e-06 
 2.89357000e-08  8.00000000e-01  8.00000000e-01 -4.98451533e-06 
 2.89389000e-08  8.00000000e-01  8.00000000e-01 -2.34867442e-06 
 2.89421000e-08  8.00000000e-01  8.00000000e-01 -4.48689061e-06 
 2.89453000e-08  8.00000000e-01  8.00000000e-01 -1.92142767e-06 
 2.89475000e-08  8.00000000e-01  8.00000000e-01 -4.17869110e-06 
 2.89478200e-08  7.89760000e-01  8.00000000e-01 -3.54208774e-06 
 2.89484600e-08  7.69280000e-01  8.00000000e-01 -3.38833179e-06 
 2.89497400e-08  7.28320000e-01  8.00000000e-01 -3.28529366e-06 
 2.89523000e-08  6.46400000e-01  8.00000000e-01 -3.32379323e-06 
 2.89555000e-08  5.44000000e-01  8.00000000e-01 -4.09242048e-06 
 2.89587000e-08  4.41600000e-01  8.00000000e-01 -5.67905792e-06 
 2.89619000e-08  3.39200000e-01  8.00000000e-01 -6.75084844e-06 
 2.89651000e-08  2.36800000e-01  8.00000000e-01 -1.04616512e-05 
 2.89683000e-08  1.34400000e-01  8.00000000e-01 -1.75888799e-05 
 2.89715000e-08  3.20000000e-02  8.00000000e-01 -2.01085663e-05 
 2.89725000e-08  4.57411886e-14  8.00000000e-01 -1.79935964e-05 
